,pl_name,hostname,gaia_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_massj,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
2796,HD 21749 c,GJ 143,Gaia DR2 4673947174316727040,1,1,2,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DRAGOMIR_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...7D/abstract target=ref>Dragomir et al. 2019</a>,7.78993,0.0695,0.892,0.08,0.01164,0,<a refstr=DRAGOMIR_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...7D/abstract target=ref>Dragomir et al. 2019</a>,K4.5,4640.0,0.69,0.73,0.003,[Fe/H],4.61,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h27m00.05s,51.7501882,-63d30m00.60s,-63.500166,432.8060751,355.084,-247.46,16.32,8.08,5.375,7.67906,22/04/2019,2019-04,25/04/2019
2938,HD 260655 b,HD 260655,Gaia DR2 3359074685047632640,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,2.76953,0.02933,1.24,0.111,0.00673,0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,M0 V,3803.0,0.44,0.44,-0.43,[Fe/H],5.2,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h37m09.97s,99.2915429,+17d33m58.57s,17.5662696,835.8253883,-764.522,337.802,10.0055,9.63,5.862,8.876041,27/06/2022,2022-04,27/06/2022
2939,HD 260655 c,HD 260655,Gaia DR2 3359074685047632640,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,5.70588,0.04749,1.533,0.137,0.00972,0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,M0 V,3803.0,0.44,0.44,-0.43,[Fe/H],5.2,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h37m09.97s,99.2915429,+17d33m58.57s,17.5662696,835.8253883,-764.522,337.802,10.0055,9.63,5.862,8.876041,27/06/2022,2022-04,27/06/2022
3132,HD 39091 b,HD 39091,Gaia DR2 4623036865373793408,0,1,3,Radial Velocity,2001,Anglo-Australian Telescope,Published Confirmed,0,<a refstr=VENNER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...12V/abstract target=ref>Venner et al. 2021</a>,2091.0,3.308,,,12.9,0,<a refstr=HUANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...868L..39H/abstract target=ref>Huang et al. 2018</a>,G0 V,6037.0,1.1,1.09,0.08,[Fe/H],4.42,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h37m11.83s,84.2992798,-80d27m52.57s,-80.4646041,1094.030482,311.187,1048.84,18.2702,5.65,4.241,5.5128,26/07/2021,2021-07,26/07/2021
3133,HD 39091 b,HD 39091,Gaia DR2 4623036865373793408,0,1,3,Radial Velocity,2001,Anglo-Australian Telescope,Published Confirmed,0,<a refstr=XUAN__AMP__WYATT_2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.497.2096X/abstract target=ref>Xuan &amp; Wyatt 2020</a>,2090.3,,,,12.9,0,<a refstr=XUAN__AMP__WYATT_2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.497.2096X/abstract target=ref>Xuan &amp; Wyatt 2020</a>,,,,1.09,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h37m11.83s,84.2992798,-80d27m52.57s,-80.4646041,1094.030482,311.187,1048.84,18.2702,5.65,4.241,5.5128,8/09/2020,2020-07,3/09/2020
3135,HD 39091 b,HD 39091,Gaia DR2 4623036865373793408,1,1,3,Radial Velocity,2001,Anglo-Australian Telescope,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,2088.75851,3.311,,,12.325,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,1.1,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h37m11.83s,84.2992798,-80d27m52.57s,-80.4646041,1094.030482,311.187,1048.84,18.2702,5.65,4.241,5.5128,12/06/2023,2022-09,12/06/2023
3137,HD 39091 b,HD 39091,Gaia DR2 4623036865373793408,0,1,3,Radial Velocity,2001,Anglo-Australian Telescope,Published Confirmed,0,<a refstr=HATZES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..223H/abstract target=ref>Hatzes et al. 2022</a>,2088.33,,,,12.6,0,<a refstr=HATZES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..223H/abstract target=ref>Hatzes et al. 2022</a>,,5998.0,1.19,1.07,0.09,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h37m11.83s,84.2992798,-80d27m52.57s,-80.4646041,1094.030482,311.187,1048.84,18.2702,5.65,4.241,5.5128,3/05/2022,2022-05,3/05/2022
3538,HD 87883 b,HD 87883,Gaia DR2 747266452000257280,0,1,1,Radial Velocity,2009,Lick Observatory,Published Confirmed,0,<a refstr=LI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..266L/abstract target=ref>Li et al. 2021</a>,3006.0,3.77,,,6.31,0,<a refstr=LI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..266L/abstract target=ref>Li et al. 2021</a>,K0,,,0.8,0.11,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h08m43.06s,152.1794175,+34d14m31.19s,34.2419984,89.224207,-64.5653,-61.5815,18.2912,7.56,5.314,7.27194,27/06/2022,2021-12,27/06/2022
3540,HD 87883 b,HD 87883,Gaia DR2 747266452000257280,1,1,1,Radial Velocity,2009,Lick Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,3309.22118,4.055,,,5.409,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,0.81,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h08m43.06s,152.1794175,+34d14m31.19s,34.2419984,89.224207,-64.5653,-61.5815,18.2912,7.56,5.314,7.27194,12/06/2023,2022-09,12/06/2023
3628,HD 97658 b,HD 97658,Gaia DR2 3997075206232885888,0,1,1,Radial Velocity,2010,W. M. Keck Observatory,Published Confirmed,0,<a refstr=VAN_GROOTEL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...786....2V/abstract target=ref> Van Grootel et al. 2014</a>,9.4903,0.08,2.247,0.2,0.024,0,<a refstr=VAN_GROOTEL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...786....2V/abstract target=ref> Van Grootel et al. 2014</a>,K1,5170.0,0.74,0.77,-0.23,[Fe/H],4.58,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h14m33.04s,168.6376584,+25d42m38.15s,25.7105962,118.0319107,-107.534,48.6618,21.5618,7.76,5.734,7.5136,25/04/2018,2014-05,14/05/2014
3629,HD 97658 b,HD 97658,Gaia DR2 3997075206232885888,0,1,1,Radial Velocity,2010,W. M. Keck Observatory,Published Confirmed,0,<a refstr=DRAGOMIR_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...772L...2D/abstract target=ref> Dragomir et al. 2013 </a>,9.4909,0.0796,2.341,0.209,0.02473,0,<a refstr=DRAGOMIR_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...772L...2D/abstract target=ref> Dragomir et al. 2013 </a>,,5119.0,0.7,0.75,-0.3,[Fe/H],4.62,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h14m33.04s,168.6376584,+25d42m38.15s,25.7105962,118.0319107,-107.534,48.6618,21.5618,7.76,5.734,7.5136,25/04/2018,2013-07,27/10/2016
3631,HD 97658 b,HD 97658,Gaia DR2 3997075206232885888,1,1,1,Radial Velocity,2010,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ELLIS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..118E/abstract target=ref>Ellis et al. 2021</a>,9.4897116,,2.12,0.189,0.02611,0,<a refstr=ELLIS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..118E/abstract target=ref>Ellis et al. 2021</a>,K1 V,5212.0,0.73,0.85,-0.23,[Fe/H],4.64,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h14m33.04s,168.6376584,+25d42m38.15s,25.7105962,118.0319107,-107.534,48.6618,21.5618,7.76,5.734,7.5136,28/03/2023,2021-09,28/03/2023
3632,HD 97658 b,HD 97658,Gaia DR2 3997075206232885888,0,1,1,Radial Velocity,2010,W. M. Keck Observatory,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,9.4909,,2.354,0.21,0.02795,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5175.0,0.74,0.89,-0.3,[Fe/H],4.49,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h14m33.04s,168.6376584,+25d42m38.15s,25.7105962,118.0319107,-107.534,48.6618,21.5618,7.76,5.734,7.5136,13/11/2020,2017-03,19/11/2020
3755,HIP 70849 b,HIP 70849,Gaia DR2 6099000589942631424,1,2,1,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=PHILIPOT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805417P/abstract target=ref>Philipot et al. 2023</a>,3649.0,3.99,,,4.5,0,<a refstr=PHILIPOT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805417P/abstract target=ref>Philipot et al. 2023</a>,K7 V,,,0.65,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h29m18.50s,217.3270762,-46d27m52.86s,-46.464684,206.4980686,-43.9813,-201.76,24.0572,10.421,6.79,9.69796,5/09/2023,2023-08,5/09/2023
5250,K2-415 b,K2-415,Gaia DR2 604215144503584640,1,1,1,Transit,2023,K2,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230200699H/abstract target=ref>Hirano et al. 2023</a>,4.0179694,0.027,1.015,0.091,0.0236,0,<a refstr=HIRANO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230200699H/abstract target=ref>Hirano et al. 2023</a>,M5 V,3173.0,0.2,0.16,-0.13,[Fe/H],5.07,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h08m48.37s,137.2015437,+11d51m44.10s,11.8622503,497.3173169,-458.496,192.629,21.8182,15.33,9.899,13.7957,28/03/2023,2023-03,28/03/2023
32692,L 98-59 b,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,2.2531,0.02282,0.8,0.071,0.00318,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,M3 V,3412.0,0.31,0.31,-0.5,[Fe/H],4.94,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,10/04/2020,2019-09,16/04/2020
32695,L 98-59 b,L 98-59,Gaia DR2 5271055243163629056,1,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,2.2531136,0.02191,0.85,0.076,0.00126,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,M3 V,3415.0,0.3,0.27,-0.46,[Fe/H],4.86,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,23/08/2021,2021-09,23/08/2021
32698,L 98-59 c,L 98-59,Gaia DR2 5271055243163629056,1,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE__AMP__PALL_EACUTE__2022 href=https://ui.adsabs.harvard.edu/abs/2022Sci...377.1211L/abstract target=ref>Luque &amp; Pall&eacute; 2022</a>,3.6906745,,1.34,0.12,0.00761,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,M3 V,3412.0,0.31,0.31,-0.5,[Fe/H],4.94,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,10/07/2023,2022-09,10/07/2023
32699,L 98-59 c,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,3.6906777,0.0304,1.385,0.124,0.00698,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,M3 V,3415.0,0.3,0.27,-0.46,[Fe/H],4.86,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,23/08/2021,2021-09,23/08/2021
32701,L 98-59 c,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,3.6904,0.0317,1.35,0.12,0.00761,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,M3 V,3412.0,0.31,0.31,-0.5,[Fe/H],4.94,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,10/04/2020,2019-09,16/04/2020
32706,L 98-59 d,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,7.4507245,0.0486,1.521,0.136,0.0061,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,M3 V,3415.0,0.3,0.27,-0.46,[Fe/H],4.86,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,23/08/2021,2021-09,23/08/2021
32707,L 98-59 d,L 98-59,Gaia DR2 5271055243163629056,1,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE__AMP__PALL_EACUTE__2022 href=https://ui.adsabs.harvard.edu/abs/2022Sci...377.1211L/abstract target=ref>Luque &amp; Pall&eacute; 2022</a>,7.450729,,1.58,0.141,0.00727,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,M3 V,3412.0,0.31,0.31,-0.5,[Fe/H],4.94,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,10/07/2023,2022-09,10/07/2023
32708,L 98-59 d,L 98-59,Gaia DR2 5271055243163629056,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,7.4512,0.0506,1.57,0.14,0.00727,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,M3 V,3412.0,0.31,0.31,-0.5,[Fe/H],4.94,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,353.4129312,94.7675,-340.47,10.6194,11.685,7.101,10.5976,10/04/2020,2019-09,16/04/2020
32710,LHS 1140 b,LHS 1140,Gaia DR2 2371032916186181760,0,1,2,Transit,2017,MEarth Project,Published Confirmed,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.121L/abstract target=ref>Lillo-Box et al. 2020</a>,24.73694,0.0957,1.635,0.146,0.02007,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.121L/abstract target=ref>Lillo-Box et al. 2020</a>,,2988.0,0.21,0.19,-0.262,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h44m59.67s,11.248632,-15d16m26.79s,-15.2741085,675.8787442,317.585,-596.617,14.9861,14.15,8.821,12.6706,17/05/2021,2020-10,17/05/2021
32711,LHS 1140 b,LHS 1140,Gaia DR2 2371032916186181760,1,1,2,Transit,2017,MEarth Project,Published Confirmed,0,<a refstr=CADIEUX_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...960L...3C/abstract target=ref>Cadieux et al. 2024</a>,24.73723,0.0946,1.73,0.154,0.01762,0,<a refstr=CADIEUX_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...960L...3C/abstract target=ref>Cadieux et al. 2024</a>,M4.5 V,3096.0,0.22,0.18,-0.15,[Fe/H],5.04,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h44m59.67s,11.248632,-15d16m26.79s,-15.2741085,675.8787442,317.585,-596.617,14.9861,14.15,8.821,12.6706,4/03/2024,2024-01,4/03/2024
32712,LHS 1140 b,LHS 1140,Gaia DR2 2371032916186181760,0,1,2,Transit,2017,MEarth Project,Published Confirmed,0,<a refstr=MENT_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...32M/abstract target=ref>Ment et al. 2019</a>,24.736959,0.0936,1.727,0.154,0.02196,0,<a refstr=MENT_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...32M/abstract target=ref>Ment et al. 2019</a>,,3216.0,0.21,0.18,-0.24,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h44m59.67s,11.248632,-15d16m26.79s,-15.2741085,675.8787442,317.585,-596.617,14.9861,14.15,8.821,12.6706,3/12/2018,2019-01,6/12/2018
32714,LHS 1140 b,LHS 1140,Gaia DR2 2371032916186181760,0,1,2,Transit,2017,MEarth Project,Published Confirmed,0,<a refstr=DITTMANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.544..333D/abstract target=ref>Dittmann et al. 2017</a>,24.73712,0.0875,1.43,0.128,0.02092,0,<a refstr=DITTMANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.544..333D/abstract target=ref>Dittmann et al. 2017</a>,M4.5 V,3131.0,0.19,0.15,-0.24,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h44m59.67s,11.248632,-15d16m26.79s,-15.2741085,675.8787442,317.585,-596.617,14.9861,14.15,8.821,12.6706,3/12/2018,2017-04,27/04/2017
32716,LHS 1140 c,LHS 1140,Gaia DR2 2371032916186181760,0,1,2,Transit,2018,Multiple Observatories,Published Confirmed,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.121L/abstract target=ref>Lillo-Box et al. 2020</a>,3.77792,0.02734,1.169,0.104,0.00554,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.121L/abstract target=ref>Lillo-Box et al. 2020</a>,,2988.0,0.21,0.19,-0.262,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h44m59.67s,11.248632,-15d16m26.79s,-15.2741085,675.8787442,317.585,-596.617,14.9861,14.15,8.821,12.6706,17/05/2021,2020-10,17/05/2021
32717,LHS 1140 c,LHS 1140,Gaia DR2 2371032916186181760,1,1,2,Transit,2018,Multiple Observatories,Published Confirmed,0,<a refstr=CADIEUX_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...960L...3C/abstract target=ref>Cadieux et al. 2024</a>,3.77794,0.027,1.272,0.113,0.00601,0,<a refstr=CADIEUX_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...960L...3C/abstract target=ref>Cadieux et al. 2024</a>,M4.5 V,3096.0,0.22,0.18,-0.15,[Fe/H],5.04,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h44m59.67s,11.248632,-15d16m26.79s,-15.2741085,675.8787442,317.585,-596.617,14.9861,14.15,8.821,12.6706,4/03/2024,2024-01,4/03/2024
32718,LHS 1140 c,LHS 1140,Gaia DR2 2371032916186181760,0,1,2,Transit,2018,Multiple Observatories,Published Confirmed,0,<a refstr=MENT_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...32M/abstract target=ref>Ment et al. 2019</a>,3.777931,0.02675,1.282,0.114,0.00569,0,<a refstr=MENT_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...32M/abstract target=ref>Ment et al. 2019</a>,,3216.0,0.21,0.18,-0.24,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h44m59.67s,11.248632,-15d16m26.79s,-15.2741085,675.8787442,317.585,-596.617,14.9861,14.15,8.821,12.6706,3/12/2018,2019-01,6/12/2018
32724,LHS 1678 b,LHS 1678,Gaia DR2 4864160624337973248,0,2,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SILVERSTEIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..151S/abstract target=ref>Silverstein et al. 2022</a>,0.8602322,0.01251,0.696,0.062,0.0011,0,<a refstr=SILVERSTEIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..151S/abstract target=ref>Silverstein et al. 2022</a>,M2.0 V,3490.0,0.33,0.34,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h32m42.96s,68.1789866,-39d47m27.15s,-39.7908744,996.9452302,239.41,-967.772,19.8782,12.6,8.264,11.5403,2/11/2021,2022-04,2/11/2021
